,chromosome_metadata,strand,start_cr,stop_cr,start_term,stop_term,start_metadata,stop,n_terminus,id,in_frame,lcb_num,ref_lcb_start,ref_lcb_stop,ref_lcb_strand,query_lcb_start,query_lcb_stop,query_lcb_strand,length_ratio,start_reordered,start_reordered_flipped,strand_flipped,strain,locus,chromosome_prokka,gene,locus_tag,source,start_prokka,end
2105,NZ_CP145052.1,-1,1960134.0,1960157.0,1959390.0,1959408.0,1959391.0,1960181.0,1960120.0,WHO_F_2024_opa_10,0.0,4.0,1072724.0,2155339.0,1.0,1168592.0,2292467.0,1.0,0.9632877321766212,1834491.0,1834491.0,-1.0,WHO_F_2024,J,gnl|X|WHO_F_2024_1,piiC_10,WHO_F_2024_02034,prokka,1959391.0,1960192.0
2106,NZ_CP145052.1,-1,2167113.0,2167163.0,2166366.0,2166384.0,2166367.0,2167188.0,2167099.0,WHO_F_2024_opa_11,0.0,4.0,1072724.0,2155339.0,1.0,1168592.0,2292467.0,1.0,0.9632877321766212,2033868.0,2033868.0,-1.0,WHO_F_2024,K,gnl|X|WHO_F_2024_1,piiC_11,WHO_F_2024_02242,prokka,2166367.0,2167069.0
2107,NZ_CP145077.1,-1,70373.0,70418.0,69635.0,69653.0,69636.0,70443.0,70359.0,WHO_G_2024_opa_1,1.0,0.0,1.0,187800.0,1.0,1.0,188899.0,1.0,0.9941820453366368,69231.0,69231.0,-1.0,WHO_G_2024,A,gnl|X|WHO_G_2024_1,piiC_1,WHO_G_2024_00062,prokka,69636.0,70443.0
2108,NZ_CP145077.1,-1,75718.0,75758.0,74971.0,74989.0,74972.0,75783.0,75704.0,WHO_G_2024_opa_2,0.0,0.0,1.0,187800.0,1.0,1.0,188899.0,1.0,0.9941820453366368,74536.0,74536.0,-1.0,WHO_G_2024,B,gnl|X|WHO_G_2024_1,piiC_2,WHO_G_2024_00065,prokka,74972.0,75674.0
2109,NZ_CP145077.1,-1,571934.0,571969.0,571181.0,571199.0,571182.0,571994.0,571920.0,WHO_G_2024_opa_3,0.0,2.0,469513.0,1065399.0,1.0,541723.0,1147073.0,-1.0,0.984366069216156,498511.0,1036401.0,1.0,WHO_G_2024,E,gnl|X|WHO_G_2024_1,piiC_3,WHO_G_2024_00584,prokka,571182.0,571890.0
2110,NZ_CP145077.1,1,612623.0,612678.0,613395.0,613413.0,612598.0,613412.0,612692.0,WHO_G_2024_opa_4,0.0,2.0,469513.0,1065399.0,1.0,541723.0,1147073.0,-1.0,0.984366069216156,539280.0,995632.0,-1.0,WHO_G_2024,D,gnl|X|WHO_G_2024_1,piiC_4,WHO_G_2024_00629,prokka,612722.0,613412.0
2111,NZ_CP145077.1,-1,690175.0,690230.0,689464.0,689482.0,689465.0,690255.0,690161.0,WHO_G_2024_opa_5,0.0,2.0,469513.0,1065399.0,1.0,541723.0,1147073.0,-1.0,0.984366069216156,614945.0,919967.0,1.0,WHO_G_2024,C,gnl|X|WHO_G_2024_1,piiC_5,WHO_G_2024_00711,prokka,689465.0,690131.0
2112,NZ_CP145077.1,1,1175501.0,1175551.0,1176268.0,1176286.0,1175476.0,1176285.0,1175565.0,WHO_G_2024_opa_6,0.0,6.0,1221073.0,1591236.0,1.0,1164446.0,1534037.0,1.0,1.0015476567340655,1232120.0,1232120.0,1.0,WHO_G_2024,F,gnl|X|WHO_G_2024_1,piiC_6,WHO_G_2024_01207,prokka,1175595.0,1176285.0
2113,NZ_CP145077.1,-1,1370220.0,1370285.0,1369470.0,1369488.0,1369471.0,1370309.0,1370206.0,WHO_G_2024_opa_7,0.0,6.0,1221073.0,1591236.0,1.0,1164446.0,1534037.0,1.0,1.0015476567340655,1426415.0,1426415.0,-1.0,WHO_G_2024,G,gnl|X|WHO_G_2024_1,piiC_7,WHO_G_2024_01392,prokka,1369471.0,1370176.0
2114,NZ_CP145077.1,1,1425294.0,1425394.0,1426111.0,1426129.0,1425269.0,1426128.0,1425408.0,WHO_G_2024_opa_8,0.0,6.0,1221073.0,1591236.0,1.0,1164446.0,1534037.0,1.0,1.0015476567340655,1482300.0,1482300.0,1.0,WHO_G_2024,H,gnl|X|WHO_G_2024_1,piiC_8,WHO_G_2024_01446,prokka,1425438.0,1426128.0
2115,NZ_CP145077.1,1,1474814.0,1474854.0,1475550.0,1475568.0,1474789.0,1475567.0,1474868.0,WHO_G_2024_opa_9,0.0,6.0,1221073.0,1591236.0,1.0,1164446.0,1534037.0,1.0,1.0015476567340655,1531896.0,1531896.0,1.0,WHO_G_2024,I,gnl|X|WHO_G_2024_1,piiC_9,WHO_G_2024_01492,prokka,1474898.0,1475567.0
2116,NZ_CP145077.1,1,1731216.0,1731311.0,1732028.0,1732046.0,1731191.0,1732045.0,1731325.0,WHO_G_2024_opa_10,0.0,8.0,1717283.0,2044898.0,1.0,1726271.0,2058528.0,-1.0,0.9860288872770177,1722134.0,2040047.0,-1.0,WHO_G_2024,K,gnl|X|WHO_G_2024_1,piiC_10,WHO_G_2024_01778,prokka,1731355.0,1732045.0
2117,NZ_CP145077.1,1,1943141.0,1943191.0,1943932.0,1943950.0,1943117.0,1943949.0,1943205.0,WHO_G_2024_opa_11,0.0,8.0,1717283.0,2044898.0,1.0,1726271.0,2058528.0,-1.0,0.9860288872770177,1931099.0,1831082.0,-1.0,WHO_G_2024,J,gnl|X|WHO_G_2024_1,piiC_11,WHO_G_2024_01986,prokka,1943112.0,1943949.0
2118,NZ_CP145050.1,-1,70271.0,70326.0,69542.0,69560.0,69543.0,70351.0,70257.0,WHO_H_2024_opa_1,0.0,1.0,55425.0,187644.0,1.0,56149.0,187918.0,1.0,1.0034150672768254,68865.0,68865.0,-1.0,WHO_H_2024,A,gnl|X|WHO_H_2024_1,piiC_1,WHO_H_2024_00060,prokka,69543.0,70227.0
2119,NZ_CP145050.1,-1,76448.0,76484.0,75767.0,75785.0,75768.0,76510.0,76434.0,WHO_H_2024_opa_2,0.0,1.0,55425.0,187644.0,1.0,56149.0,187918.0,1.0,1.0034150672768254,75111.0,75111.0,-1.0,WHO_H_2024,B,gnl|X|WHO_H_2024_1,piiC_2,WHO_H_2024_00064,prokka,75768.0,76392.0
2120,NZ_CP145050.1,-1,636599.0,636714.0,635840.0,635858.0,635841.0,636739.0,636585.0,WHO_H_2024_opa_3,0.0,3.0,470205.0,1072653.0,1.0,600233.0,1269546.0,-1.0,0.900099056794056,502256.0,1040602.0,1.0,WHO_H_2024,E,gnl|X|WHO_H_2024_1,piiC_3,WHO_H_2024_00657,prokka,635841.0,636555.0
2121,NZ_CP145050.1,1,677366.0,677476.0,678196.0,678214.0,677341.0,678213.0,677490.0,WHO_H_2024_opa_4,0.0,3.0,470205.0,1072653.0,1.0,600233.0,1269546.0,-1.0,0.900099056794056,539610.0,1003248.0,-1.0,WHO_H_2024,D,gnl|X|WHO_H_2024_1,piiC_4,WHO_H_2024_00704,prokka,677520.0,678213.0
2122,NZ_CP145050.1,-1,755040.0,755055.0,754320.0,754338.0,754321.0,755080.0,755026.0,WHO_H_2024_opa_5,1.0,3.0,470205.0,1072653.0,1.0,600233.0,1269546.0,-1.0,0.900099056794056,608899.0,933959.0,1.0,WHO_H_2024,C,gnl|X|WHO_H_2024_1,piiC_5,WHO_H_2024_00789,prokka,754321.0,755080.0
2123,NZ_CP145050.1,-1,1336869.0,1336894.0,1336149.0,1336167.0,1336150.0,1336917.0,1336855.0,WHO_H_2024_opa_6,0.0,6.0,1220952.0,1591331.0,1.0,1277110.0,1651950.0,-1.0,0.9880989222068084,1279289.0,1532994.0,1.0,WHO_H_2024,I,gnl|X|WHO_H_2024_1,piiC_6,WHO_H_2024_01394,prokka,1336150.0,1336825.0
2124,NZ_CP145050.1,-1,1386310.0,1386345.0,1385578.0,1385596.0,1385579.0,1386369.0,1386296.0,WHO_H_2024_opa_7,0.0,6.0,1220952.0,1591331.0,1.0,1277110.0,1651950.0,-1.0,0.9880989222068084,1328130.0,1484153.0,1.0,WHO_H_2024,H,gnl|X|WHO_H_2024_1,piiC_7,WHO_H_2024_01439,prokka,1385579.0,1386374.0
2125,NZ_CP145050.1,1,1441761.0,1441826.0,1442531.0,1442549.0,1441737.0,1442548.0,1441840.0,WHO_H_2024_opa_8,0.0,6.0,1220952.0,1591331.0,1.0,1277110.0,1651950.0,-1.0,0.9880989222068084,1383620.0,1428663.0,-1.0,WHO_H_2024,G,gnl|X|WHO_H_2024_1,piiC_8,WHO_H_2024_01491,prokka,1441726.0,1442548.0
2126,NZ_CP145050.1,-1,1640755.0,1640795.0,1639996.0,1640014.0,1639997.0,1640820.0,1640741.0,WHO_H_2024_opa_9,0.0,6.0,1220952.0,1591331.0,1.0,1277110.0,1651950.0,-1.0,0.9880989222068084,1579520.0,1232763.0,1.0,WHO_H_2024,F,gnl|X|WHO_H_2024_1,piiC_9,WHO_H_2024_01685,prokka,1639997.0,1640711.0
2127,NZ_CP145050.1,1,1797140.0,1797185.0,1797926.0,1797944.0,1797115.0,1797943.0,1797199.0,WHO_H_2024_opa_10,1.0,10.0,1891540.0,2046002.0,1.0,1790153.0,1943303.0,-1.0,1.0085667646098595,1898562.0,2038980.0,-1.0,WHO_H_2024,K,gnl|X|WHO_H_2024_1,piiC_10,WHO_H_2024_01869,prokka,1797115.0,1797943.0
2128,NZ_CP145050.1,1,2009146.0,2009231.0,2009951.0,2009969.0,2009122.0,2009968.0,2009245.0,WHO_H_2024_opa_11,1.0,8.0,1717557.0,1891416.0,1.0,1943421.0,2123859.0,-1.0,0.9635387224420576,1780862.0,1828111.0,-1.0,WHO_H_2024,J,gnl|X|WHO_H_2024_1,piiC_11,WHO_H_2024_02075,prokka,2009122.0,2009968.0
2129,NZ_CP145074.1,-1,71746.0,71816.0,71023.0,71041.0,71024.0,71841.0,71732.0,WHO_I_2024_opa_1,0.0,0.0,1.0,468809.0,1.0,1.0,470270.0,1.0,0.99689326747032,70803.0,70803.0,-1.0,WHO_I_2024,A,gnl|X|WHO_I_2024_1,piiC_1,WHO_I_2024_00063,prokka,71024.0,71702.0
2130,NZ_CP145074.1,-1,77252.0,77302.0,76517.0,76535.0,76518.0,77327.0,77238.0,WHO_I_2024_opa_2,0.0,0.0,1.0,468809.0,1.0,1.0,470270.0,1.0,0.99689326747032,76280.0,76280.0,-1.0,WHO_I_2024,B,gnl|X|WHO_I_2024_1,piiC_2,WHO_I_2024_00066,prokka,76518.0,77208.0
2131,NZ_CP145074.1,-1,502319.0,502339.0,501587.0,501605.0,501588.0,502364.0,502305.0,WHO_I_2024_opa_3,0.0,1.0,471786.0,1064574.0,1.0,471972.0,1078159.0,-1.0,0.9778962597350322,500747.0,1035613.0,1.0,WHO_I_2024,E,gnl|X|WHO_I_2024_1,piiC_3,WHO_I_2024_00515,prokka,501588.0,502275.0
2132,NZ_CP145074.1,1,548556.0,548641.0,549349.0,549367.0,548531.0,549366.0,548655.0,WHO_I_2024_opa_4,0.0,1.0,471786.0,1064574.0,1.0,471972.0,1078159.0,-1.0,0.9778962597350322,546653.0,989707.0,-1.0,WHO_I_2024,D,gnl|X|WHO_I_2024_1,piiC_4,WHO_I_2024_00569,prokka,548685.0,549366.0
2133,NZ_CP145074.1,-1,624332.0,624372.0,623612.0,623630.0,623613.0,624397.0,624318.0,WHO_I_2024_opa_5,0.0,1.0,471786.0,1064574.0,1.0,471972.0,1078159.0,-1.0,0.9778962597350322,620075.0,916285.0,1.0,WHO_I_2024,C,gnl|X|WHO_I_2024_1,piiC_5,WHO_I_2024_00647,prokka,623613.0,624288.0
2134,NZ_CP145074.1,1,1223388.0,1223433.0,1224147.0,1224165.0,1223363.0,1224164.0,1223447.0,WHO_I_2024_opa_6,1.0,4.0,1109720.0,1596354.0,1.0,1099928.0,1590881.0,1.0,0.9912028238955664,1232069.0,1232069.0,1.0,WHO_I_2024,F,gnl|X|WHO_I_2024_1,piiC_6,WHO_I_2024_01247,prokka,1223363.0,1224164.0
2135,NZ_CP145074.1,-1,1423879.0,1423919.0,1423156.0,1423174.0,1423157.0,1423943.0,1423865.0,WHO_I_2024_opa_7,1.0,4.0,1109720.0,1596354.0,1.0,1099928.0,1590881.0,1.0,0.9912028238955664,1430105.0,1430105.0,-1.0,WHO_I_2024,G,gnl|X|WHO_I_2024_1,piiC_7,WHO_I_2024_01444,prokka,1423157.0,1423943.0
2136,NZ_CP145074.1,1,1526672.0,1526730.0,1527480.0,1527498.0,1526647.0,1527497.0,1526744.0,WHO_I_2024_opa_8,0.0,4.0,1109720.0,1596354.0,1.0,1099928.0,1590881.0,1.0,0.9912028238955664,1532685.0,1532685.0,1.0,WHO_I_2024,H,gnl|X|WHO_I_2024_1,piiC_9,WHO_I_2024_01541,prokka,1526774.0,1527497.0
2137,NZ_CP145074.1,-1,1850692.0,1850752.0,1849939.0,1849957.0,1849940.0,1850776.0,1850678.0,WHO_I_2024_opa_9,0.0,5.0,1602101.0,2155339.0,1.0,1620180.0,2171276.0,1.0,1.0038868001219388,1832754.0,1832754.0,-1.0,WHO_I_2024,J,gnl|X|WHO_I_2024_1,piiC_10,WHO_I_2024_01900,prokka,1849940.0,1850648.0
2138,NZ_CP145074.1,-1,2058817.0,2058837.0,2058082.0,2058100.0,2058083.0,2058862.0,2058803.0,WHO_I_2024_opa_10,0.0,5.0,1602101.0,2155339.0,1.0,1620180.0,2171276.0,1.0,1.0038868001219388,2041706.0,2041706.0,-1.0,WHO_I_2024,K,gnl|X|WHO_I_2024_1,piiC_11,WHO_I_2024_02107,prokka,2058083.0,2058773.0
2139,NZ_CP145071.1,-1,71162.0,71187.0,70406.0,70424.0,70407.0,71212.0,71148.0,WHO_J_2024_opa_1,0.0,0.0,1.0,187801.0,1.0,1.0,189719.0,1.0,0.9898902581726564,69695.0,69695.0,-1.0,WHO_J_2024,A,gnl|X|WHO_J_2024_1,piiC_1,WHO_J_2024_00061,prokka,70407.0,71118.0
2140,NZ_CP145071.1,-1,76561.0,76636.0,75829.0,75847.0,75830.0,76661.0,76547.0,WHO_J_2024_opa_2,1.0,0.0,1.0,187801.0,1.0,1.0,189719.0,1.0,0.9898902581726564,75063.0,75063.0,-1.0,WHO_J_2024,B,gnl|X|WHO_J_2024_1,piiC_2,WHO_J_2024_00064,prokka,75830.0,76661.0
2141,NZ_CP145071.1,1,1001498.0,1001533.0,1002241.0,1002259.0,1001473.0,1002258.0,1001547.0,WHO_J_2024_opa_3,0.0,2.0,471787.0,1069985.0,1.0,546797.0,1153521.0,1.0,0.9859474818863272,920074.0,920074.0,1.0,WHO_J_2024,C,gnl|X|WHO_J_2024_1,piiC_3,WHO_J_2024_01004,prokka,1001577.0,1002258.0
2142,NZ_CP145071.1,-1,1079424.0,1079509.0,1078677.0,1078695.0,1078678.0,1079534.0,1079410.0,WHO_J_2024_opa_4,0.0,2.0,471787.0,1069985.0,1.0,546797.0,1153521.0,1.0,0.9859474818863272,996194.0,996194.0,-1.0,WHO_J_2024,D,gnl|X|WHO_J_2024_1,piiC_4,WHO_J_2024_01087,prokka,1078678.0,1079380.0
2143,NZ_CP145071.1,1,1120203.0,1120253.0,1120946.0,1120964.0,1120178.0,1120963.0,1120267.0,WHO_J_2024_opa_5,0.0,2.0,471787.0,1069985.0,1.0,546797.0,1153521.0,1.0,0.9859474818863272,1037111.0,1037111.0,1.0,WHO_J_2024,E,gnl|X|WHO_J_2024_1,piiC_5,WHO_J_2024_01134,prokka,1120297.0,1120963.0
2144,NZ_CP145071.1,1,1179904.0,1179959.0,1180673.0,1180691.0,1179879.0,1180690.0,1179973.0,WHO_J_2024_opa_6,0.0,5.0,1222812.0,1591352.0,1.0,1170614.0,1544538.0,1.0,0.9856013521464256,1231944.0,1231944.0,1.0,WHO_J_2024,F,gnl|X|WHO_J_2024_1,piiC_6,WHO_J_2024_01209,prokka,1180003.0,1180690.0
2145,NZ_CP145071.1,-1,1380660.0,1380705.0,1379892.0,1379910.0,1379893.0,1380729.0,1380646.0,WHO_J_2024_opa_7,0.0,5.0,1222812.0,1591352.0,1.0,1170614.0,1544538.0,1.0,0.9856013521464256,1429078.0,1429078.0,-1.0,WHO_J_2024,G,gnl|X|WHO_J_2024_1,piiC_7,WHO_J_2024_01404,prokka,1379893.0,1380616.0
2146,NZ_CP145071.1,1,1436233.0,1436268.0,1436997.0,1437015.0,1436208.0,1437014.0,1436282.0,WHO_J_2024_opa_8,0.0,5.0,1222812.0,1591352.0,1.0,1170614.0,1544538.0,1.0,0.9856013521464256,1484582.0,1484582.0,1.0,WHO_J_2024,H,gnl|X|WHO_J_2024_1,piiC_8,WHO_J_2024_01456,prokka,1436312.0,1437014.0
2147,NZ_CP145071.1,1,1485701.0,1485751.0,1486459.0,1486477.0,1485678.0,1486476.0,1485765.0,WHO_J_2024_opa_9,1.0,5.0,1222812.0,1591352.0,1.0,1170614.0,1544538.0,1.0,0.9856013521464256,1533340.0,1533340.0,1.0,WHO_J_2024,I,gnl|X|WHO_J_2024_1,piiC_9,WHO_J_2024_01501,prokka,1485678.0,1486476.0
2148,NZ_CP145071.1,1,1741389.0,1741444.0,1742173.0,1742191.0,1741364.0,1742190.0,1741458.0,WHO_J_2024_opa_10,0.0,8.0,1717283.0,2046393.0,1.0,1736490.0,2062932.0,-1.0,1.0081729679391744,1722197.0,2041479.0,-1.0,WHO_J_2024,K,gnl|X|WHO_J_2024_1,piiC_10,WHO_J_2024_01785,prokka,1741488.0,1742190.0
2149,NZ_CP145071.1,1,1947803.0,1947863.0,1948574.0,1948592.0,1947779.0,1948591.0,1947877.0,WHO_J_2024_opa_11,0.0,8.0,1717283.0,2046393.0,1.0,1736490.0,2062932.0,-1.0,1.0081729679391744,1930299.0,1833377.0,-1.0,WHO_J_2024,J,gnl|X|WHO_J_2024_1,piiC_11,WHO_J_2024_01986,prokka,1947907.0,1948591.0
2150,NZ_CP145048.1,-1,69744.0,69769.0,68994.0,69012.0,68995.0,69794.0,69730.0,WHO_K_2024_opa_1,0.0,0.0,1.0,187801.0,1.0,1.0,188761.0,1.0,0.9949141767323586,68644.0,68644.0,-1.0,WHO_K_2024,A,gnl|X|WHO_K_2024_1,piiC_1,WHO_K_2024_00060,prokka,68995.0,69700.0
2151,NZ_CP145048.1,-1,75152.0,75187.0,74411.0,74429.0,74412.0,75212.0,75138.0,WHO_K_2024_opa_2,0.0,0.0,1.0,187801.0,1.0,1.0,188761.0,1.0,0.9949141767323586,74034.0,74034.0,-1.0,WHO_K_2024,B,gnl|X|WHO_K_2024_1,piiC_2,WHO_K_2024_00063,prokka,74412.0,75108.0
2152,NZ_CP145048.1,1,997106.0,997156.0,997864.0,997882.0,997081.0,997881.0,997170.0,WHO_K_2024_opa_3,0.0,1.0,187804.0,1066545.0,1.0,257928.0,1146322.0,1.0,0.989134325535742,918926.0,918926.0,1.0,WHO_K_2024,C,gnl|X|WHO_K_2024_1,piiC_3,WHO_K_2024_01000,prokka,997200.0,997881.0
2153,NZ_CP145048.1,-1,1075023.0,1075103.0,1074273.0,1074291.0,1074274.0,1075128.0,1075009.0,WHO_K_2024_opa_4,0.0,1.0,187804.0,1066545.0,1.0,257928.0,1146322.0,1.0,0.989134325535742,995280.0,995280.0,-1.0,WHO_K_2024,D,gnl|X|WHO_K_2024_1,piiC_4,WHO_K_2024_01084,prokka,1074274.0,1074979.0
2154,NZ_CP145048.1,1,1115757.0,1115822.0,1116536.0,1116554.0,1115732.0,1116553.0,1115836.0,WHO_K_2024_opa_5,0.0,1.0,187804.0,1066545.0,1.0,257928.0,1146322.0,1.0,0.989134325535742,1036287.0,1036287.0,1.0,WHO_K_2024,E,gnl|X|WHO_K_2024_1,piiC_5,WHO_K_2024_01130,prokka,1115866.0,1116553.0
2155,NZ_CP145048.1,1,1175317.0,1175352.0,1176075.0,1176093.0,1175292.0,1176092.0,1175366.0,WHO_K_2024_opa_6,0.0,4.0,1222642.0,1590990.0,1.0,1165859.0,1536063.0,1.0,0.9949865479573424,1232028.0,1232028.0,1.0,WHO_K_2024,F,gnl|X|WHO_K_2024_1,piiC_6,WHO_K_2024_01202,prokka,1175396.0,1176092.0
2156,NZ_CP145048.1,-1,1373213.0,1373273.0,1372490.0,1372508.0,1372491.0,1373298.0,1373199.0,WHO_K_2024_opa_7,1.0,4.0,1222642.0,1590990.0,1.0,1165859.0,1536063.0,1.0,0.9949865479573424,1428238.0,1428238.0,-1.0,WHO_K_2024,G,gnl|X|WHO_K_2024_1,piiC_7,WHO_K_2024_01395,prokka,1372491.0,1373298.0
2157,NZ_CP145048.1,1,1427929.0,1427964.0,1428672.0,1428690.0,1427904.0,1428689.0,1427978.0,WHO_K_2024_opa_8,0.0,4.0,1222642.0,1590990.0,1.0,1165859.0,1536063.0,1.0,0.9949865479573424,1483373.0,1483373.0,1.0,WHO_K_2024,H,gnl|X|WHO_K_2024_1,piiC_8,WHO_K_2024_01448,prokka,1428008.0,1428689.0
2158,NZ_CP145048.1,1,1477378.0,1477423.0,1478140.0,1478158.0,1477353.0,1478157.0,1477437.0,WHO_K_2024_opa_9,1.0,4.0,1222642.0,1590990.0,1.0,1165859.0,1536063.0,1.0,0.9949865479573424,1532574.0,1532574.0,1.0,WHO_K_2024,I,gnl|X|WHO_K_2024_1,piiC_9,WHO_K_2024_01493,prokka,1477353.0,1478157.0
2159,NZ_CP145048.1,1,1734274.0,1734309.0,1735032.0,1735050.0,1734249.0,1735049.0,1734323.0,WHO_K_2024_opa_10,0.0,6.0,1717238.0,2044831.0,1.0,1728470.0,2061154.0,-1.0,0.984697190126366,1722929.0,2039140.0,-1.0,WHO_K_2024,K,gnl|X|WHO_K_2024_1,piiC_10,WHO_K_2024_01784,prokka,1734353.0,1735049.0
2160,NZ_CP145048.1,1,1945934.0,1945969.0,1946692.0,1946710.0,1945910.0,1946709.0,1945983.0,WHO_K_2024_opa_11,0.0,6.0,1717238.0,2044831.0,1.0,1728470.0,2061154.0,-1.0,0.984697190126366,1931351.0,1830718.0,-1.0,WHO_K_2024,J,gnl|X|WHO_K_2024_1,piiC_11,WHO_K_2024_01990,prokka,1945905.0,1946709.0
2161,NZ_CP145045.1,-1,71084.0,71134.0,70334.0,70352.0,70335.0,71159.0,71070.0,WHO_L_2024_opa_1,0.0,2.0,55378.0,423222.0,1.0,55350.0,423754.0,1.0,0.9984799296424576,70340.0,70340.0,-1.0,WHO_L_2024,A,gnl|X|WHO_L_2024_1,piiC_1,WHO_L_2024_00061,prokka,70335.0,71040.0
2162,NZ_CP145045.1,-1,76571.0,76621.0,75836.0,75854.0,75837.0,76646.0,76557.0,WHO_L_2024_opa_2,0.0,2.0,55378.0,423222.0,1.0,55350.0,423754.0,1.0,0.9984799296424576,75834.0,75834.0,-1.0,WHO_L_2024,B,gnl|X|WHO_L_2024_1,piiC_2,WHO_L_2024_00064,prokka,75837.0,76527.0
2163,NZ_CP145045.1,-1,553456.0,553541.0,552736.0,552754.0,552737.0,553566.0,553442.0,WHO_L_2024_opa_3,0.0,6.0,1107717.0,1356480.0,1.0,425322.0,678910.0,-1.0,0.9809730744356988,1232708.0,1231489.0,1.0,WHO_L_2024,F,gnl|X|WHO_L_2024_1,piiC_3,WHO_L_2024_00553,prokka,552737.0,553412.0
2164,NZ_CP145045.1,1,1154290.0,1154365.0,1155082.0,1155100.0,1154265.0,1155099.0,1154379.0,WHO_L_2024_opa_4,1.0,4.0,470381.0,1066332.0,1.0,698425.0,1300963.0,1.0,0.989067909409863,921238.0,921238.0,1.0,WHO_L_2024,C,gnl|X|WHO_L_2024_1,piiC_4,WHO_L_2024_01159,prokka,1154265.0,1155099.0
2165,NZ_CP145045.1,-1,1230139.0,1230189.0,1229404.0,1229422.0,1229405.0,1230214.0,1230125.0,WHO_L_2024_opa_5,0.0,4.0,470381.0,1066332.0,1.0,698425.0,1300963.0,1.0,0.989067909409863,995556.0,995556.0,-1.0,WHO_L_2024,D,gnl|X|WHO_L_2024_1,piiC_5,WHO_L_2024_01238,prokka,1229405.0,1230095.0
2166,NZ_CP145045.1,1,1270635.0,1270675.0,1271398.0,1271416.0,1270610.0,1271415.0,1270689.0,WHO_L_2024_opa_6,0.0,4.0,470381.0,1066332.0,1.0,698425.0,1300963.0,1.0,0.989067909409863,1036311.0,1036311.0,1.0,WHO_L_2024,E,gnl|X|WHO_L_2024_1,piiC_6,WHO_L_2024_01284,prokka,1270719.0,1271415.0
2167,NZ_CP145045.1,-1,1416542.0,1416617.0,1415786.0,1415804.0,1415787.0,1416641.0,1416528.0,WHO_L_2024_opa_7,0.0,7.0,1357970.0,1482891.0,1.0,1346196.0,1470042.0,1.0,1.008680135006379,1428165.0,1428165.0,-1.0,WHO_L_2024,G,gnl|X|WHO_L_2024_1,piiC_7,WHO_L_2024_01442,prokka,1415787.0,1416498.0
2168,NZ_CP145045.1,1,1469847.0,1469942.0,1470644.0,1470662.0,1469822.0,1470661.0,1469956.0,WHO_L_2024_opa_8,0.0,7.0,1357970.0,1482891.0,1.0,1346196.0,1470042.0,1.0,1.008680135006379,1482669.0,1482669.0,1.0,WHO_L_2024,H,gnl|X|WHO_L_2024_1,piiC_8,WHO_L_2024_01494,prokka,1469986.0,1470661.0
2169,NZ_CP145045.1,1,1679370.0,1679420.0,1680158.0,1680176.0,1679346.0,1680175.0,1679434.0,WHO_L_2024_opa_9,0.0,10.0,1602063.0,1890642.0,1.0,1620035.0,1909989.0,-1.0,0.9952578684894844,1661093.0,1831612.0,-1.0,WHO_L_2024,J,gnl|X|WHO_L_2024_1,piiC_9,WHO_L_2024_01708,prokka,1679335.0,1680175.0
2170,NZ_CP145045.1,-1,2004083.0,2004133.0,2003342.0,2003360.0,2003343.0,2004158.0,2004069.0,WHO_L_2024_opa_10,0.0,8.0,1484025.0,1594576.0,1.0,1940592.0,2052742.0,-1.0,0.985742309407044,1545881.0,1532720.0,1.0,WHO_L_2024,I,gnl|X|WHO_L_2024_1,piiC_10,WHO_L_2024_02075,prokka,2003343.0,2004039.0
2171,NZ_CP145045.1,-1,2053557.0,2053607.0,2052837.0,2052855.0,2052838.0,2053632.0,2053543.0,WHO_L_2024_opa_11,0.0,,,,,,,,,2052838.0,2052838.0,-1.0,WHO_L_2024,K,gnl|X|WHO_L_2024_1,piiC_11,WHO_L_2024_02121,prokka,2052838.0,2053513.0
2172,NZ_CP145041.1,-1,69770.0,69795.0,69038.0,69056.0,69039.0,69820.0,69756.0,WHO_M_2024_opa_1,0.0,0.0,1.0,187800.0,1.0,1.0,188359.0,1.0,0.9970322471039192,68834.0,68834.0,-1.0,WHO_M_2024,A,gnl|X|WHO_M_2024_1,piiC_1,WHO_M_2024_00061,prokka,69039.0,69726.0
2173,NZ_CP145041.1,-1,75234.0,75274.0,74499.0,74517.0,74500.0,75299.0,75220.0,WHO_M_2024_opa_2,0.0,0.0,1.0,187800.0,1.0,1.0,188359.0,1.0,0.9970322471039192,74279.0,74279.0,-1.0,WHO_M_2024,B,gnl|X|WHO_M_2024_1,piiC_2,WHO_M_2024_00064,prokka,74500.0,75190.0
2174,NZ_CP145041.1,-1,570555.0,570625.0,569817.0,569835.0,569818.0,570650.0,570541.0,WHO_M_2024_opa_3,0.0,2.0,470220.0,1065335.0,1.0,541288.0,1146149.0,-1.0,0.9838872071434596,498290.0,1037265.0,1.0,WHO_M_2024,E,gnl|X|WHO_M_2024_1,piiC_3,WHO_M_2024_00582,prokka,569818.0,570511.0
2175,NZ_CP145041.1,1,611277.0,611362.0,612088.0,612106.0,611252.0,612105.0,611376.0,WHO_M_2024_opa_4,0.0,2.0,470220.0,1065335.0,1.0,541288.0,1146149.0,-1.0,0.9838872071434596,539057.0,996498.0,-1.0,WHO_M_2024,D,gnl|X|WHO_M_2024_1,piiC_4,WHO_M_2024_00625,prokka,611406.0,612105.0
